report_date,client_id,target,col1453,col1454,col1455,col1456,col1457,col1458,col1459,col1460,col1461,col1462,col1463,col1464,col1465,col1466,col1467,col1468,col1469,col1470,col1472,col1474,col1475,col1476,col1487,col1488,col1489,col1490,col1491,col1492,col1493,col1494,col1496,col1497,col1498,col1499,col1500,col1502,col1503,col1504,col1505,col1506,col1507,col1508,col1509,col1510,col1512,col1513,col1514,col1515,col1516,col1518,col1522,col1523,col1524,col1823,col1824,col1825,col1826,col1827,col1828,col1829,col1830,col1831,col1832,col1833,col1834,col1835,col1836,col1837,col1838,col1839,col1840,col1841,col1842,col1843,col1844,col1845,col1847,col1848,col1849,col1850,col1851,col1852,col1853,col1855,col1856,col1857,col1858,col1859,col1860,col1861,col1864,col1865,col1866,col1867,col1869,col1903,col1904,col1905,col1906,col1909,col1919,col1920,col1921,col1922,col1923,col1924,col1925,col1926,col1928,col1929,col1930,col1931,col1932,col1933,col1934,col1935,col1936,col1937,col1938,col1939,col1940,col1941,col1942,col2167,col2168,col2169,col2170,col2171,col2172,col2173,col2174,col2175,col2176,col2177,col2178,col2179,col2180,col2181,col2182,col2183,col2184,col2185,col2186,col2187,col2188,col2189,col2190,col2211,col2212,col2213,col2214,col2215,col2216,col2220,col2221,col2222,col2235,col2236,col2237,col2238,col2239,col2240,col2244,col2245,col2246,col2283,col2284,col2285,col2286,col2287,col2288,col2292,col2293,col2294,col2307,col2308,col2309,col2310,col2311,col2312,col2316,col2317,col2318,col2331,col2332,col2333,col2334,col2335,col2336,col2340,col2341,col2342,col2355,col2356,col2357,col2358,col2359,col2360,col2364,col2365,col2366,col2379,col2380,col2381,col2382,col2383,col2384,col2388,col2389,col2390,col2406,col2407,col2408,col2412,col2413,col2414,col2430,col2431,col2432,col2436,col2437,col2438,col2451,col2452,col2453,col2454,col2455,col2456,col2460,col2461,col2462,col2467,col2468,col2470,col2479,col2480,col2481,col2482,col2483,col2484,col2485,col2486,col2487,col2488,col2495,col2555,col2556,col2557,col2558,col2559,col2560,col2564,col2565,col2566,col2579,col2580,col2581,col2582,col2583,col2584,col2588,col2589,col2590,col2654,col2655,col2656,col2660,col2661,col2662,col2663
1,62,0,0,485,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8122844.44,10000.0,2583086.85,5546617.13,10000.0,1858872.37666667,5546617.13,10000.0,1858872.37666667,0.0,0.0,0.0,4714000.0,4714000.0,4714000.0,4714000.0,4714000.0,4714000.0,7.0,6.0,7.0,15.0,15.0,15.0,15.0,15.0,15.0,222278.0,209203.0,213040.0,213017.0,213017.0,213017.0,213017.0,213017.0,213017.0,8778135.43,8034431.2,8371037.36,4624599.07,4624599.07,4624599.07,4624599.07,4624599.07,4624599.07,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,38.08,36.62,37.1,21.71,21.71,21.71,21.71,21.71,21.71,10.06,10.06,10.06,10.06,10.06,10.06,5.0,5.0,5.0,5.0,5.0,5.0,1.14,1.11,1.13,1.39,1.39,1.39,1.39,1.39,1.39,90.0,208.0,208.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7940692.0,7866325.0,7921193.0,6899000.0,6899000.0,6899000.0,6899000.0,6899000.0,6899000.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,6899000.0,6899000.0,6899000.0,6899000.0,6899000.0,6899000.0,0.2570165748042274
0,72,0,0,527,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,9.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,12283267.09,1000.0,4104755.69666667,12283267.09,1000.0,4104755.69666667,12283267.09,1000.0,4104755.69666667,1842490.06,0.0,614163.35333333,1842490.06,0.0,614163.35333333,1842490.06,0.0,614163.35333333,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,349040.0,349040.0,349040.0,349040.0,349040.0,349040.0,349040.0,349040.0,349040.0,12425824.0,12425824.0,12425824.0,12425824.0,12425824.0,12425824.0,12425824.0,12425824.0,12425824.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,35.6,35.6,35.6,35.6,35.6,35.6,35.6,35.6,35.6,14.46,14.27,14.38,14.3,14.12,14.18,10.48,10.32,10.35,10.33,10.18,10.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,37.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7940692.0,7866325.0,7921193.0,7600000.0,7398649.0,7498504.0,6500000.0,6304134.5,6443607.5,360.0,360.0,360.0,360.0,360.0,360.0,300.0,300.0,300.0,7737230.5,7603419.5,7687750.0,6841532.0,6600000.0,6733329.5,0.3165941276008015
2,74,0,0,543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8122844.44,10000.0,2583086.85,8670063.165,10000.0,2695697.725,4822121.74,10000.0,1614040.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,7.0,8.0,7.0,8.0,10.0,9.0,9.666666666666666,222278.0,209203.0,213040.0,222168.0,206325.5,213014.5,194509.0,146873.0,162751.66666667,8778135.43,8034431.2,8371037.36,8721978.34,7707635.76,8243633.49,7155986.11,4832121.7,5606743.17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,38.08,36.62,37.1,38.16,36.13,36.96,36.79,32.9,34.19666666666667,14.46,14.27,14.38,15.43,13.96,14.45,10.48,10.32,10.35,10.18,10.04,10.13333333333333,1.14,1.11,1.13,1.26,1.14,1.19,1.95,1.4,1.76666666666667,90.0,191.5,607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7940692.0,7866325.0,7921193.0,7600000.0,7398649.0,7498504.0,5846000.0,4400000.0,5123000.0,360.0,360.0,360.0,360.0,360.0,360.0,240.0,240.0,240.0,7737230.5,7603419.5,7687750.0,4400000.0,4400000.0,4400000.0,0.2562613816564786
1,76,0,1,569,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,12.0,0.0,12.0,0.0,0.0,0.0,3.0,12.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,10559544.48,10000.0,3529848.16,10559544.48,10000.0,3529848.16,10559544.48,10000.0,3529848.16,10559544.48,0.0,5279772.24,10559544.48,0.0,5279772.24,10559544.48,0.0,5279772.24,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,331550.0,331550.0,331550.0,331550.0,331550.0,331550.0,331550.0,331550.0,331550.0,9787356.0,9787356.0,9787356.0,9787356.0,9787356.0,9787356.0,9787356.0,9787356.0,9787356.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,29.52,29.52,29.52,29.52,29.52,29.52,29.52,29.52,29.52,13.26,13.26,13.26,13.26,13.26,13.26,8.3,8.3,8.3,8.3,8.3,8.3,1.24,1.24,1.24,1.24,1.24,1.24,1.24,1.24,1.24,146.0,146.0,146.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,8976000.0,8976000.0,8976000.0,8976000.0,8976000.0,8976000.0,8976000.0,8976000.0,8976000.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,8976000.0,8976000.0,8976000.0,8976000.0,8976000.0,8976000.0,0.2570165748042274
0,85,0,0,636,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8122844.44,10000.0,2583086.85,6801123.75,10000.0,2277041.25,6801123.75,10000.0,2277041.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,7.0,16.0,16.0,16.0,16.0,16.0,16.0,222278.0,209203.0,213040.0,170220.0,170220.0,170220.0,170220.0,170220.0,170220.0,8778135.43,8034431.2,8371037.36,6495595.2,6495595.2,6495595.2,6495595.2,6495595.2,6495595.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,38.08,36.62,37.1,38.16,38.16,38.16,38.16,38.16,38.16,12.74,12.74,12.74,12.74,12.74,12.74,16.0,16.0,16.0,16.0,16.0,16.0,1.14,1.11,1.13,1.43,1.43,1.43,1.43,1.43,1.43,90.0,214.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7940692.0,7866325.0,7921193.0,7600000.0,7398649.0,7498504.0,6500000.0,6304134.5,6443607.5,360.0,360.0,360.0,360.0,360.0,360.0,300.0,300.0,300.0,7737230.5,7603419.5,7687750.0,6841532.0,6600000.0,6733329.5,0.2569190620677391
1,99,0,0,721,0.0,0.0,1.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8122844.44,10000.0,2583086.85,8670063.165,10000.0,2695697.725,13477652.83,10000.0,4504884.27666667,0.0,0.0,0.0,0.0,0.0,0.0,13326972.34,0.0,6663486.17,7.0,6.0,7.0,8.0,7.0,8.0,19.0,19.0,19.0,222278.0,209203.0,213040.0,222168.0,206325.5,213014.5,157122.0,157122.0,157122.0,8778135.43,8034431.2,8371037.36,8721978.34,7707635.76,8243633.49,12349789.2,12349789.2,12349789.2,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,38.08,36.62,37.1,38.16,36.13,36.96,78.6,78.6,78.6,14.46,14.27,14.38,14.3,14.12,14.18,10.48,10.32,10.35,10.33,10.18,10.24,1.14,1.11,1.13,1.26,1.14,1.19,2.32,2.32,2.32,90.0,191.5,549.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7940692.0,7866325.0,7921193.0,7600000.0,7398649.0,7498504.0,11300000.0,11300000.0,11300000.0,360.0,360.0,360.0,360.0,360.0,360.0,362.0,362.0,362.0,7737230.5,7603419.5,7687750.0,14690000.0,14690000.0,14690000.0,0.2570165748042274
1,104,0,0,746,0.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,13.0,13.0,13.0,2.0,13.0,0.0,4.0,13.0,13.0,13.0,13.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,12.0,12.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,13.0,13.0,13.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,8878673.87,1000.0,2969891.29,8878673.87,1000.0,2969891.29,8878673.87,1000.0,2969891.29,8878673.87,0.0,4439336.935,8878673.87,0.0,4439336.935,8878673.87,0.0,4439336.935,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,240065.0,240065.0,240065.0,240065.0,240065.0,240065.0,240065.0,240065.0,240065.0,8937619.95,8937619.95,8937619.95,8937619.95,8937619.95,8937619.95,8937619.95,8937619.95,8937619.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,37.23,37.23,37.23,37.23,37.23,37.23,37.23,37.23,37.23,14.46,14.27,14.38,14.3,14.12,14.18,10.48,10.32,10.35,10.33,10.18,10.24,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,41.0,41.0,41.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4579512.0,4579512.0,4579512.0,4579512.0,4579512.0,4579512.0,4579512.0,4579512.0,4579512.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,4736654.35,4736654.35,4736654.35,4736654.35,4736654.35,4736654.35,0.2686619005292981
2,112,0,0,777,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8122844.44,10000.0,2583086.85,20982746.6,30000.0,5268186.65,20982746.6,30000.0,5268186.65,0.0,0.0,0.0,20982746.6,0.0,10491373.3,20982746.6,0.0,10491373.3,7.0,6.0,7.0,9.0,2.0,7.25,9.0,2.0,7.25,222278.0,209203.0,213040.0,317129.0,301088.0,313118.75,317129.0,301088.0,313118.75,8778135.43,8034431.2,8371037.36,22547871.9,21196595.2,22210052.725,22547871.9,21196595.2,22210052.725,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,38.08,36.62,37.1,71.1,70.4,70.925,71.1,70.4,70.925,14.46,14.27,14.38,14.3,14.12,14.18,10.48,10.32,10.35,10.33,10.18,10.24,1.14,1.11,1.13,0.0,0.0,0.0,0.0,0.0,0.0,90.0,228.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7940692.0,7866325.0,7921193.0,7600000.0,7398649.0,7498504.0,6500000.0,6304134.5,6443607.5,360.0,360.0,360.0,360.0,360.0,360.0,300.0,300.0,300.0,7737230.5,7603419.5,7687750.0,6841532.0,6600000.0,6733329.5,0.2572174233749946
1,120,0,0,844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,17241362.1,27000.0,5864051.88,17241362.1,27000.0,5864051.88,17241362.1,10000.0,6194725.058,17241362.1,323793.54,8782577.82,17241362.1,323793.54,8782577.82,17241362.1,0.0,5855051.88,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,247036.0,247036.0,247036.0,247036.0,247036.0,247036.0,247036.0,247036.0,247036.0,16724337.2,16724337.2,16724337.2,16724337.2,16724337.2,16724337.2,16724337.2,16724337.2,16724337.2,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,67.7,67.7,67.7,67.7,67.7,67.7,67.7,67.7,67.7,41.8,41.8,41.8,41.8,41.8,41.8,10.48,10.32,10.35,10.33,10.18,10.24,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,90.0,191.5,515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7940692.0,7866325.0,7921193.0,7600000.0,7398649.0,7498504.0,6500000.0,6304134.5,6443607.5,360.0,360.0,360.0,360.0,360.0,360.0,300.0,300.0,300.0,7737230.5,7603419.5,7687750.0,6841532.0,6600000.0,6733329.5,0.2562613816564786
0,128,0,0,898,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,8122844.44,10000.0,2583086.85,7033755.3,10000.0,2506190.354,7033755.3,10000.0,2090158.62833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,7.0,22.0,12.0,16.0,22.0,12.0,17.0,222278.0,209203.0,213040.0,229088.0,211904.0,218777.6,229088.0,211904.0,220496.0,8778135.43,8034431.2,8371037.36,7160236.16,5773017.6,6605348.736,7160236.16,5773017.6,6466626.88,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,38.08,36.62,37.1,33.79,25.2,30.354,33.79,25.2,29.495,14.36,13.47,14.004,14.36,13.47,13.915,10.97,4.04,8.198,10.97,4.04,7.505,1.14,1.11,1.13,2.01,2.01,2.01,2.01,2.01,2.01,90.0,281.0,281.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7940692.0,7866325.0,7921193.0,6234000.0,6234000.0,6234000.0,6234000.0,6234000.0,6234000.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,6856300.0,6856300.0,6856300.0,6856300.0,6856300.0,6856300.0,0.2582084737314545
0,131,0,0,920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8122844.44,10000.0,2583086.85,8670063.165,10000.0,2695697.725,6669552.72,10000.0,2235517.57333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,7.0,8.0,7.0,8.0,27.0,27.0,27.0,222278.0,209203.0,213040.0,222168.0,206325.5,213014.5,190523.0,190523.0,190523.0,8778135.43,8034431.2,8371037.36,8721978.34,7707635.76,8243633.49,6908363.98,6908363.98,6908363.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,38.08,36.62,37.1,38.16,36.13,36.96,36.26,36.26,36.26,14.46,14.27,14.38,14.3,14.12,14.18,10.48,10.32,10.35,10.33,10.18,10.24,1.14,1.11,1.13,1.26,1.14,1.19,2.08,2.08,2.08,90.0,191.5,583.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7940692.0,7866325.0,7921193.0,7600000.0,7398649.0,7498504.0,5120000.0,5120000.0,5120000.0,360.0,360.0,360.0,360.0,360.0,360.0,336.0,336.0,336.0,7737230.5,7603419.5,7687750.0,5120000.0,5120000.0,5120000.0,0.2562613816564786
